"tconst","titleType","primaryTitle","startYear","runtimeMinutes","genres","averageRating","numVotes"
"tt0108291","movie","Wild Tango","1993","124","Biography,Drama,Music",6.6,1766
"tt0108293","movie","Fight Back to School III","1993","89","Comedy,Crime,Mystery",6.2,2122
"tt0108308","movie","Teenage Mutant Ninja Turtles III","1993","96","Action,Adventure,Comedy",4.8,36626
"tt0108311","movie","The Temp","1993","96","Drama,Thriller",5.3,3644
"tt0108317","movie","Texas - Doc Snyder hält die Welt in Atem","1993","86","Comedy,Western",6.6,2559
"tt0108320","movie","There Goes My Baby","1994","99","Comedy,Drama",6.3,1175
"tt0108327","movie","The Thing Called Love","1993","116","Comedy,Drama,Music",6.4,8810
"tt0108328","movie","Thirty Two Short Films About Glenn Gould","1993","98","Biography,Drama,Music",7.3,3927
"tt0108329","movie","Thiruda Thiruda","1993","140","Action,Crime,Drama",7.1,1432
"tt0108330","movie","This Boy's Life","1993","115","Biography,Drama",7.3,58633
"tt0108333","movie","The Three Musketeers","1993","105","Action,Adventure,Romance",6.4,59751
"tt0108334","movie","Three of Hearts","1993","102","Comedy,Romance",5.5,2199
"tt0108339","movie","Ticks","1993","85","Horror,Sci-Fi",5.5,5840
"tt0108342","movie","Time Runner","1993","90","Action,Adventure,Sci-Fi",4.1,1150
"tt0108350","movie","Night Terrors","1993","98","Horror",3.6,1566
"tt0108355","movie","Todos a la cárcel","1993","99","Comedy,Drama",6,1495
"tt0108358","movie","Tombstone","1993","130","Biography,Drama,History",7.8,167960
"tt0108366","movie","Totally F***ed Up","1993","78","Comedy,Drama,Romance",6.4,3992
"tt0108388","movie","The Trial","1993","120","Drama,Thriller",6,2545
"tt0108394","movie","Three Colors: Blue","1993","94","Drama,Music,Mystery",7.8,111117
"tt0108395","movie","A Troll in Central Park","1994","76","Adventure,Animation,Comedy",5.3,7342
"tt0108399","movie","True Romance","1993","119","Crime,Drama,Romance",7.9,243734
"tt0108410","movie","Twenty Bucks","1993","91","Comedy,Drama",6.3,4191
"tt0108425","movie","Deadly Maria","1993","106","Drama,Fantasy,Thriller",7,1049
"tt0108429","movie","Sun of the Sleepless","1992","123","Crime,Drama",8.4,1651
"tt0108442","movie","Undercover Blues","1993","90","Comedy,Crime",6,10059
"tt0108447","movie","The Unnamable II: The Statement of Randolph Carter","1992","104","Horror",5.1,1173
"tt0108451","movie","Untamed Heart","1993","102","Drama,Romance",6.8,15610
"tt0108461","movie","Urotsukidoji: Legend of the Overfiend","1989","108","Action,Animation,Fantasy",6.3,3694
"tt0108471","movie","Abraham's Valley","1993","187","Drama",7.3,1551
"tt0108473","movie","The Vanishing","1993","109","Drama,Horror,Mystery",6.3,28216
"tt0108490","movie","Vidheyan","1994","112","Drama",8.2,1529
"tt0108500","movie","The Visitors","1993","107","Comedy,Fantasy",7,38185
"tt0108504","movie","For a Lost Soldier","1992","92","Drama,Romance,War",7.5,4864
"tt0108515","movie","The War Room","1993","96","Documentary,History",7.4,4454
"tt0108517","movie","Warlock: The Armageddon","1993","98","Action,Fantasy,Horror",5.4,6902
"tt0108525","movie","Wayne's World 2","1993","95","Comedy,Music",6.2,88452
"tt0108526","movie","We're Back! A Dinosaur's Story","1993","72","Adventure,Animation,Comedy",6,16157
"tt0108539","movie","Weekend at Bernie's II","1993","97","Adventure,Comedy,Fantasy",4.8,14554
"tt0108550","movie","What's Eating Gilbert Grape","1993","118","Drama",7.7,255322
"tt0108551","movie","What's Love Got to Do with It","1993","118","Biography,Drama,Music",7.3,24813
"tt0108555","movie","When the Bough Breaks","1994","105","Crime,Drama,Mystery",5.9,2054
"tt0108560","movie","Who's the Man?","1993","85","Comedy,Drama,Mystery",5.3,8815
"tt0108565","movie","Wide Sargasso Sea","1993","99","Drama,Romance,Thriller",5.6,2222
"tt0108569","movie","Wilder Napalm","1993","109","Comedy,Fantasy",5.5,1825
"tt0108574","movie","No More Mr. Nice Guy","1993","92","Comedy",7.3,1328
"tt0108577","movie","Witchboard 2","1993","98","Horror,Mystery",5,1949
"tt0108583","movie","Wittgenstein","1993","72","Biography,Comedy,Drama",6.9,2952
"tt0108592","movie","Once Upon a Time in China III","1992","125","Action,Adventure,Biography",6.7,7710
"tt0108593","movie","Last Hero in China","1993","111","Action,Comedy,History",6.6,3596
"tt0108596","movie","Wrestling Ernest Hemingway","1993","123","Drama,Romance",7,3350
"tt0108606","movie","Heroic Trio 2: Executioners","1993","101","Action,Sci-Fi,Thriller",5.8,1576
"tt0108614","movie","Butterfly and Sword","1993","88","Action,Adventure,Fantasy",5.9,1287
"tt0108624","movie","Kung Fu Cult Master","1993","107","Action,Fantasy,History",6.4,4099
"tt0108633","movie","The Young Americans","1993","103","Crime,Drama",5.7,2783
"tt0108650","movie","The Moon Warriors","1992","87","Action,Romance,Thriller",6.4,1064
"tt0108656","movie","Crime Story","1993","103","Action,Crime,Drama",6.7,7509
"tt0108670","movie","Outrage","1993","103","Drama,Romance,Thriller",6,1021
"tt0108677","movie","Sundays on Leave","1993","104","Comedy,Drama",7.9,1130
"tt0109000","movie","00 Schneider - Jagd auf Nihil Baxter","1994","90","Comedy",6.9,2694
"tt0109010","movie","1942: A Love Story","1994","157","Action,Drama,History",7.2,3693
"tt0109015","movie","3 Ninjas Kick Back","1994","93","Action,Comedy,Family",4.6,9964
"tt0109020","movie","71 Fragments of a Chronology of Chance","1994","100","Drama",7.2,8832
"tt0109021","movie","8 Seconds","1994","105","Biography,Drama,Sport",6.6,5803
"tt0109028","movie","Cold Fever","1995","83","Comedy,Drama,Mystery",7,1897
"tt0109034","movie","Above Suspicion","1995","95","Drama,Thriller",6.7,2125
"tt0109035","movie","Above the Rim","1994","96","Crime,Drama,Sport",6.6,17179
"tt0109040","movie","Ace Ventura: Pet Detective","1994","86","Comedy",6.9,327046
"tt0109045","movie","The Adventures of Priscilla, Queen of the Desert","1994","104","Comedy,Music",7.5,55760
"tt0109066","movie","Vive L'Amour","1994","118","Drama,Romance",7.4,4832
"tt0109067","movie","The Air Up There","1994","107","Comedy,Family,Sport",5.6,9530
"tt0109068","movie","Airheads","1994","92","Comedy,Crime,Music",6.2,56639
"tt0109071","movie","Accumulator 1","1994","102","Comedy,Fantasy,Romance",7,1625
"tt0109093","movie","Amateur","1994","105","Comedy,Crime,Drama",6.8,7133
"tt0109098","movie","American Cyborg: Steel Warrior","1993","94","Action,Sci-Fi",4.3,1655
"tt0109099","movie","American Yakuza","1993","96","Action,Crime,Drama",5.6,2957
"tt0109117","movie","Andaz Apna Apna","1994","160","Action,Comedy,Romance",8,55438
"tt0109120","movie","Andre","1994","94","Adventure,Drama,Family",5.7,7310
"tt0109127","movie","Angels in the Outfield","1994","102","Comedy,Drama,Family",6.2,34656
"tt0109129","movie","Angie","1994","107","Comedy,Drama,Romance",5.4,2378
"tt0109134","movie","Anjaam","1994","170","Crime,Drama,Thriller",6.6,7284
"tt0109144","movie","A.P.E.X.","1994","98","Action,Sci-Fi",4.4,1207
"tt0109162","movie","Asterix in America","1994","85","Adventure,Animation,Comedy",5.9,8399
"tt0109190","movie","Baby's Day Out","1994","99","Adventure,Comedy,Crime",6.2,56022
"tt0109198","movie","Bad Girls","1994","99","Action,Adventure,Drama",5.2,13605
"tt0109206","movie","Bandit Queen","1994","119","Action,Biography,Crime",7.5,5346
"tt0109219","movie","Barcelona","1994","101","Comedy,Drama,Romance",7,6679
"tt0109254","movie","Beverly Hills Cop III","1994","104","Action,Comedy,Crime",5.5,88675
"tt0109255","movie","Maybe... Maybe Not","1994","93","Comedy",6.5,6430
"tt0109277","movie","Sailor Moon S: The Movie - Hearts in Ice","1994","60","Action,Animation,Comedy",7.7,2266
"tt0109279","movie","Black Beauty","1994","88","Adventure,Drama,Family",6.6,10721
"tt0109287","movie","Blank Check","1994","93","Comedy,Crime,Family",5.3,22275
"tt0109288","movie","Blankman","1994","92","Action,Comedy,Crime",5.1,10586
"tt0109297","movie","Blink","1993","106","Crime,Drama,Mystery",6.2,9180
"tt0109303","movie","Blown Away","1994","121","Action,Crime,Drama",6.2,33867
"tt0109305","movie","Blue Chips","1994","108","Drama,Sport",6.3,15270
"tt0109306","movie","Blue Sky","1994","101","Drama,Romance",6.4,8230
"tt0109321","movie","Troublemakers","1994","107","Comedy,Family,Western",6,4549
"tt0109327","movie","Brainscan","1994","96","Horror,Sci-Fi",6,12997
"tt0109340","movie","The Browning Version","1994","97","Drama",7.2,3592
"tt0109348","movie","Bullets Over Broadway","1994","98","Comedy,Crime",7.4,41987
"tt0109357","movie","Block C","1994","92","Drama",6.1,3510
"tt0109361","movie","Cabin Boy","1994","80","Adventure,Comedy,Romance",5.3,9223
"tt0109368","movie","Camilla","1994","95","Drama",6,1043
"tt0109369","movie","Camp Nowhere","1994","96","Adventure,Comedy,Family",6.1,10738
"tt0109370","movie","Canadian Bacon","1995","91","Action,Comedy",5.9,18045
"tt0109374","movie","Captives","1994","100","Crime,Drama,Romance",6.3,2524
"tt0109376","movie","Car 54, Where Are You?","1994","89","Comedy",2.6,4555
"tt0109380","movie","Carlota Joaquina, Princesa do Brazil","1995","100","Comedy,History",6.7,1409
"tt0109382","movie","Dear Diary","1993","100","Biography,Comedy,Drama",7.2,9266
"tt0109384","movie","Down to Earth","1994","110","Drama",6.9,1108
"tt0109402","movie","The Chase","1994","94","Action,Adventure,Comedy",5.9,22294
"tt0109403","movie","Chasers","1994","102","Action,Comedy,Drama",5.2,7254
"tt0109412","movie","Naked Killer","1992","89","Action,Crime,Thriller",5.9,2701
"tt0109415","movie","Children of the Corn III: Urban Harvest","1995","92","Horror,Thriller",4.3,8427
"tt0109417","movie","China Moon","1994","99","Crime,Drama,Mystery",6.3,7808
"tt0109424","movie","Chungking Express","1994","102","Comedy,Crime,Drama",8,96906
"tt0109439","movie","City Slickers II: The Legend of Curly's Gold","1994","116","Comedy,Western",5.6,20845
"tt0109440","movie","Fear City: A Family-Style Comedy","1994","100","Comedy,Horror",7.5,10500
"tt0109442","movie","Class of 1999 II: The Substitute","1994","87","Action,Horror,Sci-Fi",4.3,1799
"tt0109443","movie","Clean Slate","1994","107","Comedy,Mystery",5.7,4195
"tt0109444","movie","Clear and Present Danger","1994","141","Action,Crime,Drama",6.9,108615
"tt0109445","movie","Clerks","1994","92","Comedy",7.7,233039
"tt0109446","movie","The Client","1994","119","Crime,Drama,Mystery",6.7,74094
"tt0109447","movie","Clifford","1994","90","Comedy",5.5,8594
"tt0109450","movie","Cobb","1994","128","Biography,Drama,Sport",6.4,8176
"tt0109454","movie","Colonel Chabert","1994","110","Drama,History,Romance",6.9,2085
"tt0109456","movie","Color of Night","1994","121","Drama,Mystery,Romance",5.2,25861
"tt0109478","movie","The Cool Surface","1993","88","Thriller",4.7,1356
"tt0109480","movie","Cops and Robbersons","1994","93","Comedy,Crime,Thriller",5.2,7525
"tt0109484","movie","Corrina, Corrina","1994","115","Comedy,Drama,Romance",6.6,14238
"tt0109493","movie","The Cowboy Way","1994","102","Action,Comedy,Crime",5.9,9075
"tt0109504","movie","Crooklyn","1994","115","Comedy,Drama",7,11415
"tt0109506","movie","The Crow","1994","102","Action,Crime,Drama",7.5,206229
"tt0109508","movie","Crumb","1994","119","Biography,Comedy,Documentary",8,21698
"tt0109514","movie","Curse of the Starving Class","1994","102","Drama",5.6,2520
"tt0109515","movie","Cyber Tracker","1994","91","Action,Sci-Fi",3.7,1492
"tt0109517","movie","Cyborg Cop","1993","95","Action,Sci-Fi",4.2,1333
"tt0109520","movie","D2: The Mighty Ducks","1994","106","Comedy,Drama,Family",6.1,43234
"tt0109529","movie","Dance Me Outside","1994","84","Comedy,Drama",7.1,1346
"tt0109550","movie","Dark Waters","1993","94","Drama,Horror,Mystery",6,3084
"tt0109555","movie","Darr","1993","178","Action,Drama,Romance",7.6,25529
"tt0109575","movie","Death Machine","1994","120","Action,Horror,Sci-Fi",5.6,4897
"tt0109578","movie","Death Wish: The Face of Death","1994","95","Action,Crime,Drama",4.9,8885
"tt0109579","movie","Death and the Maiden","1994","103","Drama,Mystery,Thriller",7.2,26969
"tt0109592","movie","Cemetery Man","1994","103","Comedy,Horror",7.1,23563
"tt0109593","movie","Delta of Venus","1995","102","Drama",4.7,2373
"tt0109627","movie","Dinosaur Island","1994","85","Adventure,Comedy,Fantasy",3.9,1836
"tt0109635","movie","Disclosure","1994","128","Drama,Thriller",6.2,54699
"tt0109642","movie","Dolores Claiborne","1995","132","Crime,Drama,Mystery",7.4,48692
"tt0109655","movie","Double Happiness","1994","87","Drama,Romance",7.1,1253
"tt0109665","movie","Dream Lover","1993","103","Drama,Mystery,Thriller",6.2,6157
"tt0109676","movie","Drop Zone","1994","101","Action,Adventure,Thriller",5.6,21642
"tt0109683","movie","The Return of the God of Gamblers","1994","126","Action,Drama",6.7,2901
"tt0109685","movie","A Confucian Confusion","1994","125","Comedy,Drama,Romance",7.5,1514
"tt0109686","movie","Dumb and Dumber","1994","107","Comedy",7.3,414811
"tt0109688","movie","Ashes of Time","1994","100","Action,Drama",7,17060
"tt0109699","movie","Numbered Days","1994","93","Crime,Drama,Thriller",6.5,2311
"tt0109702","movie","Cold Water","1994","95","Drama",7,2255
"tt0109707","movie","Ed Wood","1994","127","Biography,Comedy,Drama",7.8,184549
"tt0109723","movie","Embrace of the Vampire","1995","92","Horror,Thriller",4.4,6993
"tt0109729","movie","The Endless Summer 2","1994","109","Adventure,Documentary,Sport",7.6,2232
"tt0109731","movie","Hell","1994","102","Crime,Drama,Thriller",7,6504
"tt0109733","movie","Angel Dust","1994","116","Drama,Horror,Romance",6.7,1328
"tt0109739","movie","Ernest Goes to School","1994","89","Comedy,Family,Sport",4.6,2958
"tt0109747","movie","La estrategia del caracol","1993","116","Comedy,Drama",7.7,2825
"tt0109758","movie","Exit to Eden","1994","113","Comedy,Crime,Romance",4.2,7375
"tt0109759","movie","Exotica","1994","103","Drama",7,21199
"tt0109770","movie","The Fantastic Four","1994","90","Action,Adventure,Family",3.8,7638
"tt0109771","movie","Farinelli","1994","111","Biography,Drama,Music",6.8,7389
"tt0109781","movie","Faust","1994","97","Animation,Comedy,Drama",7.4,4321
"tt0109783","movie","The Favor","1994","97","Comedy,Romance",5.2,3170
"tt0109791","movie","Felidae","1994","82","Animation,Drama,Mystery",7,4988
"tt0109798","movie","Revenge of the Musketeers","1994","125","Action,Adventure,Comedy",5.8,3614
"tt0109809","movie","FleshEater","1988","88","Horror",4.9,2020
"tt0109813","movie","The Flintstones","1994","91","Comedy,Family,Fantasy",5,86988
"tt0109816","movie","Floundering","1994","96","Comedy",5.8,1390
"tt0109830","movie","Forrest Gump","1994","142","Drama,Romance",8.8,2274178
"tt0109831","movie","Four Weddings and a Funeral","1994","117","Comedy,Drama,Romance",7.1,167382
"tt0109835","movie","Frank & Jesse","1994","105","Biography,Drama,Western",5.7,1634
"tt0109836","movie","Frankenstein","1994","123","Drama,Horror,Romance",6.3,59567
"tt0109838","movie","Freaked","1993","80","Comedy,Sci-Fi",6.3,8240
"tt0109842","movie","Fresh","1994","114","Crime,Drama,Thriller",7.5,14682
"tt0109855","movie","Fun","1994","105","Crime,Drama",6.8,1332
"tt0109858","movie","Funny Man","1994","93","Comedy,Horror",4.4,1419
"tt0109872","movie","Fatal Fury: The Motion Picture","1994","100","Action,Animation,Fantasy",6.5,1303
"tt0109890","movie","The Getaway","1994","115","Action,Adventure,Crime",5.8,19791
"tt0109891","movie","Getting Even with Dad","1994","109","Comedy,Crime,Family",4.9,8765
"tt0109900","movie","Giorgino","1994","177","Adventure,Drama,Horror",7.3,1082
"tt0109906","movie","The Glass Shield","1994","109","Crime,Drama",6.1,3581
"tt0109912","movie","A Gnome Named Gnorm","1990","84","Action,Adventure,Comedy",4.4,1414
"tt0109913","movie","Go Fish","1994","83","Comedy,Drama,Romance",5.7,2340
"tt0109916","movie","Godzilla vs. SpaceGodzilla","1994","106","Action,Adventure,Sci-Fi",5.8,5685
"tt0109920","movie","A Good Man in Africa","1994","94","Comedy",5,2726
"tt0109922","movie","Gopi Kishan","1994","161","Action,Comedy,Drama",5.8,1003
"tt0109936","movie","Greedy","1994","113","Comedy",6.3,16040
"tt0109942","movie","Dead Tired","1994","92","Comedy",6.4,2029
"tt0109949","movie","Guantanamera","1995","105","Comedy,Drama",6.9,1569
"tt0109951","movie","Guarding Tess","1994","96","Comedy,Drama",6.2,19384
"tt0109958","movie","He's a Woman, She's a Man","1994","107","Comedy,Romance",7.3,1294
"tt0109959","movie","Gunmen","1993","94","Action,Comedy,Crime",5.2,3831
"tt0109962","movie","From Beijing with Love","1994","84","Action,Comedy,Thriller",7.1,7854
"tt0109965","movie","Guyver: Dark Hero","1994","127","Action,Horror,Sci-Fi",5.8,3808
"tt0109969","movie","Hail Caesar","1994","100","Comedy,Music",3.1,1337
"tt0110005","movie","Heavenly Creatures","1994","99","Biography,Crime,Drama",7.3,67657
"tt0110006","movie","Heavyweights","1995","97","Comedy,Drama,Family",6.6,30860
"tt0110008","movie","Pom Poko","1994","119","Animation,Comedy,Drama",7.3,34947
"tt0110022","movie","The Hidden II","1993","93","Crime,Horror,Sci-Fi",3.1,1571
"tt0110027","movie","Highlander: The Final Dimension","1994","99","Action,Fantasy,Romance",4.4,22218
"tt0110036","movie","Stories from the Kronen","1995","95","Action,Drama",6.1,1489
"tt0110044","movie","Holy Matrimony","1994","93","Comedy,Crime",5.1,1664
"tt0110052","movie","Hong Kong 97","1994","91","Action,Drama,Thriller",4.5,1199
"tt0110054","movie","The New Legend of Shaolin","1994","95","Action,Adventure,Comedy",6.3,6110
"tt0110057","movie","Hoop Dreams","1994","170","Documentary,Drama,Sport",8.3,28151
"tt0110064","movie","House Party 3","1994","100","Comedy,Music",4.7,5638
"tt0110066","movie","Houseguest","1995","113","Comedy",5.9,7517
"tt0110073","movie","Once Upon a Time in China V","1994","101","Action,Drama",5.9,1230
"tt0110074","movie","The Hudsucker Proxy","1994","111","Comedy,Drama,Fantasy",7.2,85369
"tt0110076","movie","Hum Aapke Hain Koun..!","1994","206","Comedy,Drama,Musical",7.5,22661
"tt0110081","movie","To Live","1994","133","Drama,War",8.3,20591
"tt0110091","movie","I Like It Like That","1994","104","Comedy,Drama,Romance",6.7,1860
"tt0110093","movie","I Love Trouble","1994","123","Action,Comedy,Romance",5.3,12628
"tt0110097","movie","I'll Do Anything","1994","115","Comedy,Drama",5.5,2882
"tt0110099","movie","I.Q.","1994","100","Comedy,Romance",6.2,26701
"tt0110115","movie","Imaginary Crimes","1994","107","Drama",6.4,1710
"tt0110116","movie","Immortal Beloved","1994","121","Biography,Drama,Music",7.4,26301
"tt0110123","movie","In the Army Now","1994","91","Comedy,War",4.9,14764
"tt0110125","movie","The Cold Light of Day","1996","101","Drama,Thriller",6.2,1012
"tt0110137","movie","The Inkwell","1994","110","Comedy,Drama,Romance",6.3,1588
"tt0110141","movie","Inside the Goldmine","1994","92","Crime,Drama,Mystery",3.1,1107
"tt0110146","movie","Intersection","1994","98","Drama,Romance",5.4,9146
"tt0110148","movie","Interview with the Vampire: The Vampire Chronicles","1994","123","Drama,Fantasy,Horror",7.5,349801
"tt0110155","movie","Al-irhabi","1994","130","Drama,Romance,Thriller",6.3,1828
"tt0110157","movie","Iron Will","1994","108","Adventure,Family",6.6,9452
"tt0110167","movie","It Could Happen to You","1994","101","Comedy,Drama,Romance",6.4,45002
"tt0110168","movie","My Summer Story","1994","85","Comedy,Family",5.6,1830
"tt0110169","movie","It's Pat: The Movie","1994","77","Comedy",2.8,10511
"tt0110171","movie","I Can't Sleep","1994","110","Drama,Mystery,Romance",6.9,1386
"tt0110186","movie","Jason's Lyric","1994","119","Crime,Drama,Romance",6.6,4720
"tt0110189","movie","The Jerky Boys","1995","82","Comedy,Crime",4.7,2814
"tt0110197","movie","Jimmy Hollywood","1994","112","Comedy,Crime,Drama",5.3,3663
